"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total"
"268","trend",0.0258761155957961,9617776.28530862,0.0258703325292282,61652.4120853116,0.0254444317108616,9617776.28530862,0.0258703325292282,61652.4120853116,0.0254444317108616,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"269","season",0.023470920461074,4891.19354157878,1.31565550738318e-05,31.3538047537101,1.2939959961786e-05,4891.19354157878,1.31565550738318e-05,31.3538047537101,1.2939959961786e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"270","holiday",0.00982383458292848,-1011.49533264499,-2.72076619699089e-06,-21.9890289705433,-9.07504389698396e-06,-1011.49533264499,-2.72076619699089e-06,-21.9890289705433,-9.07504389698396e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"271","cpi",2579.75718887658,52649369.7895513,0.141618671874347,337495.960189431,0.139287217178929,52649369.7895513,0.141618671874347,337495.960189431,0.139287217178929,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"272","gdp_growth",-8059.64544390158,-6225255.12845862,-0.0167449746672227,0,0,-6225255.12845862,-0.0167449746672227,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"273","festival",5766.31359959562,1383555.78654006,0.00372155134500309,8868.94734961574,0.00366028379996325,1383555.78654006,0.00372155134500309,8868.94734961574,0.00366028379996325,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"274","trade_spend",0.00298917428295215,1812245.63493434,0.00487466081655581,11616.959198297,0.00479440974020473,1812245.63493434,0.00487466081655581,11616.959198297,0.00479440974020473,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,NA,NA,NA
"275","tv",31841.835543105,2155287.29293373,0.00579738988620345,13815.9441854726,0.00570194800913694,2155287.29293373,0.00579738988620345,13815.9441854726,0.00570194800913694,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.298955894509847,0.298955894509847,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,0.000183873574891773,NA,5438.51937717854
"276","youtube",8704.35748131713,557691.265185277,0.00150010335559871,3574.94400759793,0.00147540729705125,557691.265185277,0.00150010335559871,3574.94400759793,0.00147540729705125,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.077356318849192,0.077356318849192,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,9.29455177605849e-05,NA,10758.9911175261
"277","facebook",28312.9252252168,1797935.72161499,0.00483616936020936,11525.2289847115,0.00475655196503496,1797935.72161499,0.00483616936020936,11525.2289847115,0.00475655196503496,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.249388322238462,0.249388322238462,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,0.000498743410639638,NA,2005.03902140281
"278","instagram",15219.9962308237,886439.247987273,0.00238438464693961,5682.30287171329,0.00234513074978599,886439.247987273,0.00238438464693961,5682.30287171329,0.00234513074978599,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.12295634052106,0.12295634052106,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,0.000568036498726481,NA,1760.45025670352
"279","print_media",34066.8644871378,1812028.63370901,0.00487407711678032,11615.5681648013,0.00479383564982301,1812028.63370901,0.00487407711678032,11615.5681648013,0.00479383564982301,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.251343123881439,0.251343123881439,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,0.00189074473574207,NA,528.892124408072
"280","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.0280406187276099,NA,NA,0.171614976464171,NA,NA,0.171614976464171,0.401732573619758,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_5_4",1,5,4,20,11,NA,NA,NA,NA,0,NA,Inf
"281","(Intercept)",2008513.4373496,313328096.226538,0.842804178395428,2008513.4373496,0.830399558464728,313328096.226538,0.842804178395428,2008513.4373496,0.830399558464728,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"282","trend",0.0228607923034247,8497024.41872553,0.0228556831330318,54468.1052482406,0.0225192870047384,8497024.41872553,0.0228556831330318,54468.1052482406,0.0225192870047384,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"283","season",0.020837555273173,4342.41664886843,1.16804300031687e-05,27.836004159413,1.15085142740698e-05,4342.41664886843,1.16804300031687e-05,27.836004159413,1.15085142740698e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"284","holiday",0.00864113893581815,-889.720976929503,-2.3932119908586e-06,-19.3417603680327,-7.99665512357199e-06,-889.720976929503,-2.3932119908586e-06,-19.3417603680327,-7.99665512357199e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"285","cpi",2279.97125238197,46531142.5795382,0.125161585774913,298276.55499704,0.123319423691169,46531142.5795382,0.125161585774913,298276.55499704,0.123319423691169,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"286","gdp_growth",-7192.73639228348,-5555656.19174903,-0.0149438569618384,0,0,-5555656.19174903,-0.0149438569618384,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"287","festival",5127.64637926796,1230315.46877105,0.00330935856156057,7886.63762032723,0.00326065052685585,1230315.46877105,0.00330935856156057,7886.63762032723,0.00326065052685585,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"288","trade_spend",0.0026404988817898,1600854.32283547,0.0043060508410731,10261.8866848428,0.00424267321972875,1600854.32283547,0.0043060508410731,10261.8866848428,0.00424267321972875,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,NA,NA,NA,NA,NA,NA,NA
"289","tv",34828.9026694786,2113214.43178422,0.00568422038879516,13546.2463575912,0.00560055849516338,2113214.43178422,0.00568422038879516,13546.2463575912,0.00560055849516338,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.344545960750116,0.344545960750116,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,13546.2463575912,206615736.582458,131477456.415748,0.00018028422167151,0.00018028422167151,5546.79711140816,5546.79711140816
"290","youtube",7823.55906919431,457120.174321763,0.00122958265660505,2930.25752770361,0.00121148532638345,457120.174321763,0.00122958265660505,2930.25752770361,0.00121148532638345,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0745304912133189,0.0745304912133189,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,2930.25752770361,62008254.2626879,23545463.4392885,7.6184215054955e-05,7.6184215054955e-05,13126.0786670658,13126.0786670658
"291","facebook",25911.0907549216,1527490.73949446,0.00410871413451372,9791.60730445167,0.00404824096820886,1527490.73949446,0.00410871413451372,9791.60730445167,0.00404824096820886,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.249047496770912,0.249047496770912,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,9791.60730445167,35389221.339572,12280687.4946228,0.000423722568041322,0.000423722568041322,2360.03478554977,2360.03478554977
"292","instagram",18161.26402524,1165239.25540776,0.0031343136000737,7469.48240646002,0.00308818192447314,1165239.25540776,0.0031343136000737,7469.48240646002,0.00308818192447314,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.189984732604369,0.189984732604369,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,7469.48240646002,13344995.2308242,3341583.68164938,0.000746693502485778,0.000746693502485778,1339.2375809766,1339.2375809766
"293","print_media",27430.57062491,870266.427408171,0.00234088225783164,5578.63094492417,0.00230642851940072,870266.427408171,0.00234088225783164,5578.63094492417,0.00230642851940072,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.141891318661284,0.141891318661284,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,5578.63094492417,10692054.3976712,4548671.87478265,0.000908071558972558,0.000908071558972558,1101.23479820407,1101.23479820407
"294","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.0143123896632357,NA,NA,0.172822696094509,NA,NA,0.172822696094509,0.345300752790213,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_6_1",1,6,1,21,9,0,39361102.6357995,16522800.6407508,0,0,Inf,Inf
"295","(Intercept)",1795615.72942875,280116053.790885,0.753468914577986,1795615.72942875,0.737278605111092,280116053.790885,0.753468914577986,1795615.72942875,0.737278605111092,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"296","trend",0.0347622656494429,12920629.1782499,0.0347544966125658,82824.5460144226,0.0340077026246032,12920629.1782499,0.0347544966125658,82824.5460144226,0.0340077026246032,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"297","season",0.0310772104804407,6476.29697541313,1.74202384565651e-05,41.5147242013662,1.70459177033899e-05,6476.29697541313,1.74202384565651e-05,41.5147242013662,1.70459177033899e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"298","holiday",0.0132269994734836,-1361.89673384526,-3.66329183897379e-06,-29.6064507357666,-1.21563886654638e-05,-1361.89673384526,-3.66329183897379e-06,-29.6064507357666,-1.21563886654638e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"299","cpi",3461.73520106497,70649353.1640261,0.190035846656168,452880.469000167,0.185952414536225,70649353.1640261,0.190035846656168,452880.469000167,0.185952414536225,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"300","gdp_growth",-10573.7289600508,-8167128.55343958,-0.0219683142151249,0,0,-8167128.55343958,-0.0219683142151249,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"301","festival",7556.97252094821,1813202.29631897,0.00487723408790297,11623.0916430703,0.00477243357430798,1813202.29631897,0.00487723408790297,11623.0916430703,0.00477243357430798,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"302","trade_spend",0.00402047141076264,2437489.77973176,0.00655647098327496,15624.93448546,0.0064155875411367,2437489.77973176,0.00655647098327496,15624.93448546,0.0064155875411367,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,NA,NA,NA,NA,NA,NA,NA
"303","tv",67247.719419653,5728441.7689408,0.0154086234739305,36720.7805701333,0.0150775276879265,5728441.7689408,0.0154086234739305,36720.7805701333,0.0150775276879265,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.477615064726005,0.477615064726005,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,36720.7805701333,265228058.814736,190089778.648026,0.00048870935678406,0.00048870935678406,2046.20596294795,2046.20596294795
"304","youtube",5615.84998134394,272548.574203231,0.000733113563451779,1747.1062448925,0.000717360643540929,272548.574203231,0.000733113563451779,1747.1062448925,0.000717360643540929,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0227240338925756,0.0227240338925756,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,1747.1062448925,53482563.8686569,15019773.0452575,4.54232833211267e-05,4.54232833211267e-05,22015.1412862507,22015.1412862507
"305","facebook",25010.3183840772,1621585.78908898,0.00436181528286159,10394.7806992884,0.00426808993082566,1621585.78908898,0.00436181528286159,10394.7806992884,0.00426808993082566,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.135201479364555,0.135201479364555,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,10394.7806992884,38941363.8424694,15832829.9975202,0.000449824327628658,0.000449824327628658,2223.09007890193,2223.09007890193
"306","instagram",31242.3523674048,2315295.58720706,0.00622778748097895,14841.6383795324,0.00609396668935735,2315295.58720706,0.00622778748097895,14841.6383795324,0.00609396668935735,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.193040288502086,0.193040288502086,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,14841.6383795324,12180669.5327601,2177257.98358528,0.00148365768083957,0.00148365768083957,674.009923525031,674.00992352503
"307","print_media",40191.7794864413,2055974.77329369,0.00553025454938678,13179.3254698313,0.00541142213194668,2055974.77329369,0.00553025454938678,13179.3254698313,0.00541142213194668,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.171419133514779,0.171419133514779,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,13179.3254698313,12098060.5705346,5954678.04764602,0.00214528810809498,0.00214528810809498,466.137856368394,466.137856368394
"308","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.0673191555089905,NA,NA,0.168111590018699,NA,NA,0.168111590018699,0.359669414139072,0,18623978.5514157,0.3077621806,60500580.1432401,1e-04,"1_6_2",1,6,2,22,6,0,36241555.0852408,13403253.0901921,0,0,Inf,Inf
"309","(Intercept)",2022097.04310267,315447138.724016,0.848504075380666,2022097.04310267,0.836610266356447,315447138.724016,0.848504075380666,2022097.04310267,0.836610266356447,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"310","trend",0.0217483862883803,8083559.26196659,0.0217435257301878,51817.6875767089,0.0214387383401779,8083559.26196659,0.0217435257301878,51817.6875767089,0.0214387383401779,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"311","season",0.0198327382371885,4133.01904109133,1.11171827843398e-05,26.4937118018675,1.09613489436303e-05,4133.01904109133,1.11171827843398e-05,26.4937118018675,1.09613489436303e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"312","holiday",0.00824921521497812,-849.367181165124,-2.28466651378863e-06,-18.4645039383723,-7.63939278320628e-06,-849.367181165124,-2.28466651378863e-06,-18.4645039383723,-7.63939278320628e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"313","cpi",2169.30155176406,44272523.0406704,0.119086248109098,283798.224619682,0.117416970219319,44272523.0406704,0.119086248109098,283798.224619682,0.117416970219319,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"314","gdp_growth",-6845.35659225766,-5287340.68126092,-0.01422212968589,0,0,-5287340.68126092,-0.01422212968589,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"315","festival",4890.19874572943,1173342.83942853,0.0031561109893118,7521.42845787519,0.00311187056377315,1173342.83942853,0.0031561109893118,7521.42845787519,0.00311187056377315,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"316","trade_spend",0.00251141331450097,1522593.66162666,0.00409554175151131,9760.21577965806,0.00403813296249479,1522593.66162666,0.00409554175151131,9760.21577965806,0.00403813296249479,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,NA,NA,NA
"317","tv",31013.2627029572,1931657.31573607,0.00519585979213749,12382.4186906158,0.0051230274205822,1931657.31573607,0.00519585979213749,12382.4186906158,0.0051230274205822,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.294753809570615,0.294753809570615,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,0.000164795077331326,NA,6068.1424238751
"318","youtube",4828.10780269431,196383.189762637,0.000528240444734667,1258.86660104255,0.000520835894596562,196383.189762637,0.000528240444734667,1258.86660104255,0.000520835894596562,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0299663365994651,0.0299663365994651,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,3.27294659096006e-05,NA,30553.5080456864
"319","facebook",13616.7922933112,649406.52106464,0.00174680322646457,4162.86231451692,0.00172231761162631,649406.52106464,0.00174680322646457,4162.86231451692,0.00172231761162631,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.0990936873142338,0.0990936873142338,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,0.000180143939137307,NA,5551.11653930135
"320","instagram",20628.0431306653,1755236.86938443,0.0047213160434912,11251.51839349,0.00465513553476581,1755236.86938443,0.0047213160434912,11251.51839349,0.00465513553476581,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.267833610928405,0.267833610928405,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,0.00112476811917411,NA,889.072141139875
"321","print_media",39257.2587516356,2020776.15449238,0.00543557570201638,12953.6932980281,0.00535938314005672,2020776.15449238,0.00543557570201638,12953.6932980281,0.00535938314005672,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.308352555587282,0.308352555587282,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,0.00210856043063673,NA,474.257216188973
"322","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.00995077778970588,NA,NA,0.173204639364696,NA,NA,0.173204639364696,0.509253157860132,0,30700363.12035,0.5073898916,60500580.1432401,1e-04,"1_6_3",1,6,3,23,17,NA,NA,NA,NA,0,NA,Inf
"323","(Intercept)",2034674.62237719,317409241.090841,0.853781827657321,2034674.62237719,0.842261588938021,317409241.090841,0.853781827657321,2034674.62237719,0.842261588938021,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00597673430583812,NA,NA,0.173551911705499,NA,NA,0.173551911705499,0.399201173246394,0,32065905.3433865,0.5299628783,60500580.1432401,1e-04,"1_6_4",1,6,4,24,12,NA,NA,NA,NA,NA,NA,NA
