"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_thetas","instagram_thetas","print_media_thetas","radio_thetas","tv_thetas","youtube_thetas","facebook_alphas","instagram_alphas","print_media_alphas","radio_alphas","tv_alphas","youtube_alphas","facebook_gammas","instagram_gammas","print_media_gammas","radio_gammas","tv_gammas","youtube_gammas","cluster","n","top_sol"
"35","1_22_3",0,0.552903389644207,0.131496392172904,0.131496392172904,0.779178746592558,0.915268862486426,0.384063630046696,0.0518857221119997,0.559382727401861,0.711721083449351,0.934465870226961,0.439297723373806,0.016816814482131,0.369376247167462,0.945168147124373,0.661655099087886,0,0.279524855617112,0.856204546058556,0.777582815968349,0.139412141863055,0.74192536145962,4,14,FALSE
"36","1_22_4",0,0.403170511087707,0.168152652163347,0.168152652163347,0.731679422963304,0.794636713736304,0.114183803993328,0.0750417916893066,0.66222999220797,0.511050156007872,0.74708237763368,0.506868170613271,0.282508966178228,0.625101244821073,0.332999715452708,0.869396082224918,0.173310776944435,0.651110066725635,0.434715145235824,0.174844860807389,0.54092744144689,0.879994088324512,4,14,FALSE
"37","1_23_2",0,0.30776647596997,0.145309500921736,0.145309500921736,0.897671243799103,0.655025552546349,0.311531382480312,0.451594468171006,0.381223685310879,0.934316913891262,0.554494493005922,0.396771947408297,0.373988005215499,0.138025392838485,0.0216010366817176,0.530781870157948,0.0500791886271185,0.515643463702828,0.851004611763547,0.340888600903782,0.6031528755798,0.545431125057595,4,14,TRUE
"38","1_24_1",0,0.323291918071763,0.171558751790592,0.171558751790592,0.871978931825452,0.436778046718212,0.610964806198152,0.670254061152407,0.582897889334883,0.457173795136383,0.644568410895234,0.663264267525254,0.661665381860132,0.3369792000883,0.547349042090165,0.659081538154196,0.494247530385296,0.504745281216861,0.359827694304303,0.819840728881253,0.005992648519924,0.406769545378503,3,22,FALSE
"39","1_25_1",0,0.376695611152825,0.158857304321972,0.158857304321972,0.106081569666727,0.901033704653272,0.298590264821652,0.219719221803069,0.572734083956426,0.38621609206446,0.427546994686963,0.220252954424093,0.231645660624736,0.270113180609214,0.0995247946340006,0.17698089091709,0.914661852450721,0.114234126099438,0.546618607731355,0.379196645568065,1,0.610014800168335,5,30,FALSE
"40","1_25_2",0,0.338088177873214,0.158393372491368,0.158393372491368,0.252829011097162,0.666231849379034,0.59759508758888,0.741712120753442,0.419589696021076,0.899437787039358,0.404307337082203,0.353463207936073,0.350822781306463,0.365629410963926,0.0842401825731402,0.645318595438106,0.849363800734724,0.206649955355509,0.501228473983941,0.474151813777976,0.690488213560746,0.452297587874078,5,30,FALSE
"41","1_25_4",0,0.550294995670169,0.0861633105150573,0.0861633105150573,0.688285257955309,0.464352962143995,0.536001474206042,0.520267684219266,0.665146981496917,0.839649112409817,0.935011410887879,0.648575069686713,0.429088408856136,0.479263215485262,0.98656232418321,0.748886788938298,0.293612982962661,0.461557503901615,0.593912173516613,0.930774216771154,0.109982734244128,0.653385078955451,3,22,FALSE
"42","1_26_1",0,0.30128477898416,0.172137557723369,0.172137557723369,0.944922548557769,0.377521222726199,0.814082248669894,0.886956364742689,0.275759817574063,0.37877534024586,0.5040549858057,0.726910548612676,0.247881141286196,0.338966457396301,0.106997658854302,0.469716203480124,0.90865051713549,0.47153903528758,1,0.376892264785951,0.246862684902135,0,3,22,FALSE
"43","1_26_2",0,0.310456907676183,0.172993689235454,0.172993689235454,0.426326061865395,0.537224347937529,0.606053486078469,0.748386118753817,0.467069609068199,0.548685289611174,0.46403455636461,0.554441766034706,0.517626632715646,0.335039597214085,0.357752108796731,0.113218386045787,0.474202926284159,0.32503398926926,0.613152944627453,0.475620361459451,0.546999179560497,0.172571246096853,5,30,FALSE
"44","1_26_3",0,0.348709751817974,0.160343600550526,0.160343600550526,0.987139672453925,0.706975016909996,0.172981775085577,0.366169976244535,0.379477291716836,0.144476628010538,0.0697745103972614,0.627349960357026,0.221778116042107,0.0978689628411921,0,0.215323598757995,0.318728151328227,0.829438064789542,0.443936830382638,0.37010769514187,0.843971123206657,0.670613225558916,4,14,FALSE
"45","1_26_4",0,0.256250788960357,0.175029254723991,0.175029254723991,0.928957455247673,0.304067776537496,0.720626106000891,0.639805362382728,0.475200700970226,1,0.966115861090801,0.658194423741703,0.320142960264057,0.350934769499603,0.11393581629453,0.206303272372258,0.485536112687567,0.420258572750105,0.885346466920961,0.766604179694488,0.883064007812641,0.147013270211083,3,22,FALSE
"46","1_27_4",0,0.446082195143819,0.158032147147609,0.158032147147609,0.503686137597668,0.1832731604398,0.583634052327426,0.618684365315381,0.433257692293515,0.801034217680946,0.360966250383139,0.720251836319078,0.188678869758947,0.454289811497726,0.427958192586417,1,0.307454276279615,0.741610303478168,0.913175961963479,0.18103240669496,0.552563993561954,0.384040885881602,4,14,FALSE
"47","1_28_1",0,0.262517731243288,0.1741388611085,0.1741388611085,0.938225452243228,0.0872500213117816,0.563607119836686,0.817518725414551,0.437153293766754,0.876442802642155,0.734047422598096,0.774913998431964,0.904542545338681,0.484825707857534,0.913264156718019,0.493668521885022,0.565508233296829,0.944316871432172,0.337676294001235,0.770618283299425,0.0468235352249782,0.179416724665625,3,22,FALSE
"48","1_28_2",0,0.365287730136932,0.171620924682472,0.171620924682472,0.69208491086828,0.0317041769702542,0.715167638118271,0.688294764292176,0.537343396749968,0.793785979677391,0.282006093421681,0.912006533330479,0.123714048368765,0.344958527962372,0.175615058726156,0.389338205423892,0.542430880617165,0.885257383243813,0.909583205342906,0.804146258004198,0.624296909135117,0.52693793064507,3,22,FALSE
"49","1_28_3",0,0.356419358513806,0.172771955516452,0.172771955516452,0.582561369841329,0.487508714832311,0.396258419271114,0.509108725288365,0.661977300586483,0.945216925858473,0.289676145186252,0.435610104135962,0.621288271664524,0.310044324779819,0.378458174533049,0.962470829863184,0.666867823760294,0.409626405288742,0.662146801163511,0.950487616347509,0.388948441541654,0.676371734653391,3,22,FALSE
"50","1_29_4",0,0.492410125449008,0.163481359311503,0.163481359311503,0.500958680844697,0.901200137408723,0.345431422895674,0.221449238013054,0.571757162227122,0.489923918421535,0.707543254628584,0.952711648543472,0.333127411119491,0.117561692806305,1,0.494093935131135,0.257439151777217,0.354421445347948,0.142422508547795,0.743903680404904,0.100444157311865,0.730524405724786,2,28,FALSE
"51","1_30_1",0,0.454108860728564,0.131688786132959,0.131688786132959,0.906117739186107,0.393051390088962,0.593911151561737,0.721538359423829,0.517437178359376,0.424708447362662,0.78833369485673,0.672370237487849,0.353309748618676,0.289664350793472,0.646673106408757,0.761693097015793,0.524477389885251,0.713415961615718,0.700306777102532,0.617653011620448,0.521486614569442,0.720610837400989,3,22,TRUE
"52","1_30_2",0,0.347284352545564,0.168132764599585,0.168132764599585,0.731679422963304,0.794636713736304,0.378174761077066,0.727659273805942,0.66222999220797,0.511050156007872,0.74708237763368,0.506868170613271,0.396524723673471,0.106266007308021,0.243419779108615,0.869396082224918,0.173310776944435,0.651110066725635,0.660857012960109,0.010377104360578,0.54092744144689,0.879994088324512,4,14,FALSE
"53","1_30_4",0,0.556862448376006,0.159640605670326,0.159640605670326,0.587218094756318,1,0.348831384876484,0.485668339693186,0.317432837428068,0.722040494765117,0.554494493005922,0.216520859281322,0.0221133313931775,0.0282416421098878,0.478358257505576,0.145906622847935,0.0500791886271185,0.0574251047535558,0.912861634217276,0.10093679235701,0.818264718554787,0.468856222486917,4,14,FALSE
"54","2_1_3",0,0.367690928974048,0.171439838905133,0.171439838905133,0.322961215054966,0.756971096585776,0.437754489241102,0.43173817510885,0.611564272616884,0.621231186979115,0.443299141944811,0.627875804389152,0.240343211065818,0.400729764690314,0.336673465228655,0.08229327337739,0.866989459914613,0.177407568761901,0.529056624126634,0.701498109484759,0.417822331740265,0.737933488708429,5,30,FALSE
"55","2_4_4",0,0.339751221210165,0.172441380689515,0.172441380689515,0.782455962664313,0.619220799616683,0.784754311432393,0.380170776989689,0.274172495666738,0.203868213983871,0.522030350708912,0.624308509311536,0.695876785895101,0.565588969481486,0.250828094805894,0.498594185384004,0.742478363194018,0.442009863387625,0.310968529095358,0.418236738186172,0.290272712577542,0.840017835425039,1,15,FALSE
"56","2_5_3",0,0.421521228003724,0.167181453362541,0.167181453362541,0.671654912218627,0.738368769389141,0.57142414626844,0.67989465212466,0.586516530268896,0.3224196952281,0.889328741028611,0.528230321646701,0.450401195652966,0.338605376953284,0.439512964768093,0.818907374220863,0.808354562507683,0.114009684306227,0.403541601204558,0.666499664576982,0.269665014955029,0.527669743089978,1,15,FALSE
"57","2_8_3",0,0.381308551585585,0.157461912785926,0.157461912785926,0,0.546457128830437,0.467372216984716,0.487356485689736,1,0.853181803113066,0.805589196372059,0.615024327742505,0.162075060192105,0.520814320765118,0.287908426321309,0.367123290750073,0.108568163767168,0.409057402834206,0.272393654085955,0.302695280764729,0.628427903654469,0.283567378707947,2,28,FALSE
"58","2_10_2",0,0.365456131586386,0.166271825872526,0.166271825872526,0.18216573197485,0.404853239118575,0.466913309778825,0.756770179559179,0.764459845418008,0.554290984363254,0.688056314629054,0.648649184399687,0.404709374925468,0.563414609037498,0.502272424691378,0.416200095762413,0.410504969736718,0.484913200113592,0.59930984309727,0.697825198664213,0.494863476856986,0.513943767205144,2,28,FALSE
"59","2_10_4",0,0.522393559955814,0.160615704173805,0.160615704173805,0.106257478448697,0.516329262617761,0.439589241312019,0.503038383435232,0.601067347447086,0.818929662066806,0.78247165708932,0.629779365518645,0.205792945320779,0.553238122974318,0.699900741081158,0.347888658577732,0.16192070709891,0.41885012472552,0.316319554207373,0.384565473822503,0.561041344651664,0.36441691944947,2,28,FALSE
"60","2_12_1",0,0.408760388266682,0.154165834023732,0.154165834023732,0.42562450800776,0.380701263393937,0.414928447921451,0.472286691935254,0.263231870872962,0.941398924570959,0.703591745649854,0.313850963080979,1,0.124980217809515,0.64724417284484,0.31752337601563,0.76884571922422,0.230485203810311,0.48035723602436,0,0.387236272980461,0.182787631072981,1,15,FALSE
"61","2_12_4",0,0.463711719783006,0.148295340150267,0.148295340150267,0.340813741287324,0.623086777783317,0.445614107463129,0.483034359368261,0.830706592205197,0.968169551705314,0.857542055505726,0.340532314558093,0.46506533665765,0.832638138857521,0.749536979084222,0.439515724181563,0.400532748960529,0.100896119438498,0.917120924155027,1,0.614404289697178,0.158052397522507,2,28,FALSE
"62","2_13_1",0,0.382483700659178,0.142881137692884,0.142881137692884,0.613882124481841,0.439850038951327,0.269020499253237,0.67989465212466,0.586516530268896,0.611250676614195,0.816807302632153,0.54842673063655,0.788209885983616,0.16399737187913,0.439512964768093,0.818907374220863,0.762361291549139,0.265917590991713,0.149021670375346,0.296459732172439,0.269665014955029,0.527669743089978,1,15,TRUE
"63","2_14_1",0,0.344400520160894,0.174961201333613,0.174961201333613,0.892042681583646,0.751642977580753,0.204367741135952,0.120551388599713,0,0,0.36330437073557,0.531488697217824,0.879191406439159,0.462614052924303,0.107765286168484,0.531677066411138,0.973836925499804,0.32869971987513,0.141580950339407,0.218599904759997,0.152282612162216,0.988327182208574,1,15,FALSE
"64","2_15_3",0,0.364270936669827,0.170882182661421,0.170882182661421,0.673337063435483,0.488312261105664,0.383451829144453,0.476612875608479,0.241066435280469,0.591160855493075,0.668875939128293,0.446211829582301,0.547929896543725,0.207490367521216,0.18891321863727,0.60863671850523,0.694978086876511,0.282024972599283,0.155172843959251,0.268133330197807,0.301390591492131,0.533407313916451,1,15,FALSE
"65","2_16_1",0,0.410025234341977,0.15764378114161,0.15764378114161,0,0.546457128830437,0.467372216984716,0.487356485689736,0.750124772318274,0.527275832988716,0.805589196372059,0.615024327742505,0.162075060192105,0.520814320765118,0.287908426321309,0.110872739705407,0.108568163767168,0.409057402834206,0.272393654085955,0.302695280764729,0.628427903654469,0.533445852575995,2,28,FALSE
"66","2_16_3",0,0.367690928974048,0.171439838905133,0.171439838905133,0.322961215054966,0.756971096585776,0.437754489241102,0.43173817510885,0.611564272616884,0.621231186979115,0.443299141944811,0.627875804389152,0.240343211065818,0.0341316919364473,0.336673465228655,0.08229327337739,0.866989459914613,0.177407568761901,0.529056624126634,0.701498109484759,0.417822331740265,0.737933488708429,5,30,FALSE
"67","2_16_4",0,0.299164810634945,0.162697363710545,0.162697363710545,0.279104335852129,0.180061409992803,0.241846117055002,0.828946176616778,0.907404575257459,0.922119831195989,0.630208946386604,0.289605347114002,0.334453551958949,0.0295993049475163,0.243447250107793,0.048048563390673,0.29166050135036,0.203930946076315,0.273359110903679,0.362341191175037,0.536324001135196,0.220319998079334,2,28,FALSE
"68","2_17_2",0,0.503968604884238,0.156961227042358,0.156961227042358,0.473770224231207,0.600575523809539,0.714974368268735,0.698018015253678,0.493847684729891,0.771716731523448,0.457653681619012,0.210127138889069,0.0683601105406111,0.380140102735991,0.354629495671654,0.644654419646602,0.431394145493394,0.286614114392886,0.715468653238416,0.239109381629701,0.615195556833658,0.487823851172487,5,30,FALSE
"69","2_17_4",0,0.374954618718031,0.166191721680529,0.166191721680529,0.18216573197485,0.404853239118575,0.529502435322855,0.358923691827236,0.764459845418008,0.554290984363254,0.688056314629054,0.648649184399687,0.289359793500598,0.0874626785108629,0.25886985611425,0.416200095762413,0.410504969736718,0.484913200113592,0.221502569660296,0.479383582683511,0.212447102259284,0.513943767205144,2,28,FALSE
"70","2_18_2",0,0.380400748070689,0.168917638279025,0.168917638279025,0.531287392181005,0.395817797648777,0.328457338291295,0.565765974417214,0.967801089574929,0.881993768109908,0.492888772147481,0.688799516742347,0.380664485452459,0.682933331811117,0.699900741081158,0.153755930001377,0.375330880324043,0.458021012290775,0.492023154578255,0.712046246393191,0.754594658672015,0.0679392188239035,2,28,FALSE
"71","2_19_1",0,0.461984438889106,0.16433380404816,0.16433380404816,0.453667206612252,0.123680554186952,0.761964023738254,0.9981420640105,0.967731542711205,0.760997611139802,0.459665870667614,0.0901620163643325,0.51212347581461,0.748539386851175,0.713459361472153,0.311415914086811,0.722973623532067,0.383907744527796,0.819156541123069,0.726089118349586,0.693875692747927,0.229875357835233,5,30,FALSE
"72","2_19_3",0,0.294983864351313,0.153971347601476,0.153971347601476,0.42562450800776,0.380701263393937,0.414928447921451,0.0306044692892714,0.719931985668581,0.941398924570959,0.703591745649854,0.313850963080979,1,0.124980217809515,0.413549234795916,0.31752337601563,0.76884571922422,0.230485203810311,0.48035723602436,0.410985329852227,0.229173158506067,0.182787631072981,2,28,FALSE
"73","2_19_4",0,0.339751221210165,0.172441380689515,0.172441380689515,0.782455962664313,0.619220799616683,0.784754311432393,0.380170776989689,0.274172495666738,0.203868213983871,0.522030350708912,0.624308509311536,0.695876785895101,0,0.250828094805894,0.498594185384004,0.742478363194018,0.442009863387625,0.310968529095358,0.487415376849472,0.290272712577542,0.840017835425039,1,15,FALSE
